"projectID","sampleID","lakeID","siteName","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","temp","DOmgL","DOsat","SpC","pH","ORP","PAR","metadataID","comments","updateID"
3,"WL_DeepHole_20200609_1020_point_7.5_Limno.Sample.20160505","WL","DeepHole","6/9/2020","6/9/2020 10:20","point",7.5,7.5,4.6,0.38,2.9,17.9,5.14,132.4,NA,"Limno.Sample.20160505","Deck PAR 756.4 ",NA
3,"WL_DeepHole_20200609_1020_point_8_Limno.Sample.20160505","WL","DeepHole","6/9/2020","6/9/2020 10:20","point",8,8,4.6,0.37,2.9,18.1,5.14,117.1,NA,"Limno.Sample.20160505","Deck PAR 756.4 ",NA
3,"WL_DeepHole_20200609_1020_point_9_Limno.Sample.20160505","WL","DeepHole","6/9/2020","6/9/2020 10:20","point",9,9,4.6,0.35,2.9,18.3,5.14,104.7,NA,"Limno.Sample.20160505","Deck PAR 756.4 ",NA
3,"WL_DeepHole_20200609_1020_point_10_Limno.Sample.20160505","WL","DeepHole","6/9/2020","6/9/2020 10:20","point",10,10,4.6,0.35,2.8,18.7,5.16,95.2,NA,"Limno.Sample.20160505","Deck PAR 756.4 ",NA
3,"WL_DeepHole_20200609_1020_point_11_Limno.Sample.20160505","WL","DeepHole","6/9/2020","6/9/2020 10:20","point",11,11,4.6,0.35,2.7,18.9,5.2,89.2,NA,"Limno.Sample.20160505","Deck PAR 756.4 ",NA
3,"WL_DeepHole_20200609_1020_point_12_Limno.Sample.20160505","WL","DeepHole","6/9/2020","6/9/2020 10:20","point",12,12,4.6,0.35,2.7,19.2,5.21,83.2,NA,"Limno.Sample.20160505","Deck PAR 756.4 ",NA
3,"WL_DeepHole_20200609_1020_point_13_Limno.Sample.20160505","WL","DeepHole","6/9/2020","6/9/2020 10:20","point",13,13,4.6,0.33,2.7,19.6,5.22,81.3,NA,"Limno.Sample.20160505","Deck PAR 756.4 ",NA
3,"WL_DeepHole_20200609_1020_point_14_Limno.Sample.20160505","WL","DeepHole","6/9/2020","6/9/2020 10:20","point",14,14,4.6,0.33,2.7,21.5,5.25,77.6,NA,"Limno.Sample.20160505","Deck PAR 756.4 ",NA
15,"HB_DeepHole_20200610_1140_point_0_Limno.Sample.20160505","HB","DeepHole","6/10/2020","6/10/2020 11:40","point",0,0,20.2,6.55,71.7,15.9,4.28,359.3,68.99,"Limno.Sample.20160505","Deck PAR 161.89 PML in 2 sections because so short 0 and .5",NA
15,"HB_DeepHole_20200610_1140_point_0.25_Limno.Sample.20160505","HB","DeepHole","6/10/2020","6/10/2020 11:40","point",0.25,0.25,NA,NA,NA,NA,NA,NA,20.23,"Limno.Sample.20160505","Deck PAR 161.89 PML in 2 sections because so short 0 and .5",NA
15,"HB_DeepHole_20200610_1140_point_0.5_Limno.Sample.20160505","HB","DeepHole","6/10/2020","6/10/2020 11:40","point",0.5,0.5,19,5.51,59.3,18,4.41,351,5.97,"Limno.Sample.20160505","Deck PAR 161.89 PML in 2 sections because so short 0 and .5",NA
15,"HB_DeepHole_20200610_1140_point_0.75_Limno.Sample.20160505","HB","DeepHole","6/10/2020","6/10/2020 11:40","point",0.75,0.75,NA,NA,NA,NA,NA,NA,2.57,"Limno.Sample.20160505","Deck PAR 161.89 PML in 2 sections because so short 0 and .5",NA
15,"HB_DeepHole_20200610_1140_point_1_Limno.Sample.20160505","HB","DeepHole","6/10/2020","6/10/2020 11:40","point",1,1,15.9,4.95,50.6,17.4,4.46,350.2,0.89,"Limno.Sample.20160505","Deck PAR 161.89 PML in 2 sections because so short 0 and .5",NA
15,"HB_DeepHole_20200610_1140_point_1.5_Limno.Sample.20160505","HB","DeepHole","6/10/2020","6/10/2020 11:40","point",1.5,1.5,10.5,2.38,22.9,18.2,4.36,358,NA,"Limno.Sample.20160505","Deck PAR 161.89 PML in 2 sections because so short 0 and .5",NA
15,"HB_DeepHole_20200610_1140_point_2_Limno.Sample.20160505","HB","DeepHole","6/10/2020","6/10/2020 11:40","point",2,2,7.5,0.79,6.5,19.3,4.39,357.4,NA,"Limno.Sample.20160505","Deck PAR 161.89 PML in 2 sections because so short 0 and .5",NA
15,"HB_DeepHole_20200610_1140_point_2.5_Limno.Sample.20160505","HB","DeepHole","6/10/2020","6/10/2020 11:40","point",2.5,2.5,5.7,0.7,5.4,19.3,4.53,351.5,NA,"Limno.Sample.20160505","Deck PAR 161.89 PML in 2 sections because so short 0 and .5",NA
15,"HB_DeepHole_20200610_1140_point_3_Limno.Sample.20160505","HB","DeepHole","6/10/2020","6/10/2020 11:40","point",3,3,4.8,0.67,5,19.8,4.65,230,NA,"Limno.Sample.20160505","Deck PAR 161.89 PML in 2 sections because so short 0 and .5",NA
15,"HB_DeepHole_20200610_1140_point_3.5_Limno.Sample.20160505","HB","DeepHole","6/10/2020","6/10/2020 11:40","point",3.5,3.5,4.4,0.62,4.7,21,4.82,160,NA,"Limno.Sample.20160505","Deck PAR 161.89 PML in 2 sections because so short 0 and .5",NA
15,"HB_DeepHole_20200610_1140_point_4_Limno.Sample.20160505","HB","DeepHole","6/10/2020","6/10/2020 11:40","point",4,4,4.3,0.57,4.3,22.5,4.98,130.2,NA,"Limno.Sample.20160505","Deck PAR 161.89 PML in 2 sections because so short 0 and .5",NA
15,"HB_DeepHole_20200610_1140_point_4.5_Limno.Sample.20160505","HB","DeepHole","6/10/2020","6/10/2020 11:40","point",4.5,4.5,4.3,0.51,4,23.8,4.9,127.9,NA,"Limno.Sample.20160505","Deck PAR 161.89 PML in 2 sections because so short 0 and .5",NA
15,"HB_DeepHole_20200610_1140_point_5_Limno.Sample.20160505","HB","DeepHole","6/10/2020","6/10/2020 11:40","point",5,5,4.2,0.48,3.7,24,4.84,127.8,NA,"Limno.Sample.20160505","Deck PAR 161.89 PML in 2 sections because so short 0 and .5",NA
15,"HB_DeepHole_20200610_1140_point_5.5_Limno.Sample.20160505","HB","DeepHole","6/10/2020","6/10/2020 11:40","point",5.5,5.5,4.3,0.49,3.6,24.4,4.83,125,NA,"Limno.Sample.20160505","Deck PAR 161.89 PML in 2 sections because so short 0 and .5",NA
15,"HB_DeepHole_20200610_1140_point_6_Limno.Sample.20160505","HB","DeepHole","6/10/2020","6/10/2020 11:40","point",6,6,4.3,0.46,3.5,25,4.83,124.2,NA,"Limno.Sample.20160505","Deck PAR 161.89 PML in 2 sections because so short 0 and .5",NA
15,"HB_DeepHole_20200610_1140_point_6.5_Limno.Sample.20160505","HB","DeepHole","6/10/2020","6/10/2020 11:40","point",6.5,6.5,4.4,0.44,3.7,26.5,4.85,120.4,NA,"Limno.Sample.20160505","Deck PAR 161.89 PML in 2 sections because so short 0 and .5",NA
15,"HB_DeepHole_20200610_1140_point_7_Limno.Sample.20160505","HB","DeepHole","6/10/2020","6/10/2020 11:40","point",7,7,4.4,0.44,3.4,27.7,4.87,118.6,NA,"Limno.Sample.20160505","Deck PAR 161.89 PML in 2 sections because so short 0 and .5",NA
15,"HB_DeepHole_20200610_1140_point_7.5_Limno.Sample.20160505","HB","DeepHole","6/10/2020","6/10/2020 11:40","point",7.5,7.5,4.5,0.41,3.4,34.6,4.93,113.5,NA,"Limno.Sample.20160505","Deck PAR 161.89 PML in 2 sections because so short 0 and .5",NA
15,"HB_DeepHole_20200610_1140_point_8_Limno.Sample.20160505","HB","DeepHole","6/10/2020","6/10/2020 11:40","point",8,8,4.5,0.42,3.2,37.3,5.05,106.5,NA,"Limno.Sample.20160505","Deck PAR 161.89 PML in 2 sections because so short 0 and .5",NA
17,"ME_DeepHole_20200610_0936_point_0_Limno.Sample.20160505","ME","DeepHole","6/10/2020","6/10/2020 9:36","point",0,0,20.8,7.21,80.1,11.5,5.56,276.5,131.22,"Limno.Sample.20160505","Deck PAR 183.09 forgot the ME staff gauge",NA
17,"ME_DeepHole_20200610_0936_point_0.25_Limno.Sample.20160505","ME","DeepHole","6/10/2020","6/10/2020 9:36","point",0.25,0.25,NA,NA,NA,NA,NA,NA,59.92,"Limno.Sample.20160505","Deck PAR 183.09 forgot the ME staff gauge",NA
17,"ME_DeepHole_20200610_0936_point_0.5_Limno.Sample.20160505","ME","DeepHole","6/10/2020","6/10/2020 9:36","point",0.5,0.5,20.8,6.99,78.1,11.6,5.65,274.7,32,"Limno.Sample.20160505","Deck PAR 183.09 forgot the ME staff gauge",NA
17,"ME_DeepHole_20200610_0936_point_0.75_Limno.Sample.20160505","ME","DeepHole","6/10/2020","6/10/2020 9:36","point",0.75,0.75,NA,NA,NA,NA,NA,NA,23.24,"Limno.Sample.20160505","Deck PAR 183.09 forgot the ME staff gauge",NA
17,"ME_DeepHole_20200610_0936_point_1_Limno.Sample.20160505","ME","DeepHole","6/10/2020","6/10/2020 9:36","point",1,1,20.8,6.92,77.9,11.6,5.78,281.4,14.38,"Limno.Sample.20160505","Deck PAR 183.09 forgot the ME staff gauge",NA
17,"ME_DeepHole_20200610_0936_point_1.5_Limno.Sample.20160505","ME","DeepHole","6/10/2020","6/10/2020 9:36","point",1.5,1.5,19.8,7,76.8,11.9,5.83,290.1,8.46,"Limno.Sample.20160505","Deck PAR 183.09 forgot the ME staff gauge",NA
17,"ME_DeepHole_20200610_0936_point_2_Limno.Sample.20160505","ME","DeepHole","6/10/2020","6/10/2020 9:36","point",2,2,15.1,7.65,76.4,12.6,5.12,332.6,5.28,"Limno.Sample.20160505","Deck PAR 183.09 forgot the ME staff gauge",NA
17,"ME_DeepHole_20200610_0936_point_2.5_Limno.Sample.20160505","ME","DeepHole","6/10/2020","6/10/2020 9:36","point",2.5,2.5,10.8,6.23,56.2,13.4,4.83,348.1,1.88,"Limno.Sample.20160505","Deck PAR 183.09 forgot the ME staff gauge",NA
17,"ME_DeepHole_20200610_0936_point_3_Limno.Sample.20160505","ME","DeepHole","6/10/2020","6/10/2020 9:36","point",3,3,7.2,2.16,17.2,14.9,4.7,352.8,NA,"Limno.Sample.20160505","Deck PAR 183.09 forgot the ME staff gauge",NA
17,"ME_DeepHole_20200610_0936_point_3.5_Limno.Sample.20160505","ME","DeepHole","6/10/2020","6/10/2020 9:36","point",3.5,3.5,5.9,0.57,4.5,15.5,4.65,351.6,NA,"Limno.Sample.20160505","Deck PAR 183.09 forgot the ME staff gauge",NA
17,"ME_DeepHole_20200610_0936_point_4_Limno.Sample.20160505","ME","DeepHole","6/10/2020","6/10/2020 9:36","point",4,4,5,0.51,4.1,16.4,4.69,349.1,NA,"Limno.Sample.20160505","Deck PAR 183.09 forgot the ME staff gauge",NA
17,"ME_DeepHole_20200610_0936_point_4.5_Limno.Sample.20160505","ME","DeepHole","6/10/2020","6/10/2020 9:36","point",4.5,4.5,4.8,0.48,3.7,16.4,4.73,315.4,NA,"Limno.Sample.20160505","Deck PAR 183.09 forgot the ME staff gauge",NA
17,"ME_DeepHole_20200610_0936_point_5_Limno.Sample.20160505","ME","DeepHole","6/10/2020","6/10/2020 9:36","point",5,5,4.8,0.45,3.5,17.1,4.77,277.6,NA,"Limno.Sample.20160505","Deck PAR 183.09 forgot the ME staff gauge",NA
17,"ME_DeepHole_20200610_0936_point_5.5_Limno.Sample.20160505","ME","DeepHole","6/10/2020","6/10/2020 9:36","point",5.5,5.5,4.7,0.45,3.5,18.2,4.92,249.8,NA,"Limno.Sample.20160505","Deck PAR 183.09 forgot the ME staff gauge",NA
17,"ME_DeepHole_20200610_0936_point_6_Limno.Sample.20160505","ME","DeepHole","6/10/2020","6/10/2020 9:36","point",6,6,4.8,0.44,3.4,18.2,5.01,223.2,NA,"Limno.Sample.20160505","Deck PAR 183.09 forgot the ME staff gauge",NA
15,"CR_DeepHole_20200611_0930_point_0_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",0,0,18.8,7.95,85.3,10.9,6,258.2,660.5,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_0.25_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",0.25,0.25,NA,NA,NA,NA,NA,NA,512.3,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_0.5_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",0.5,0.5,18.8,8.03,86.1,10.9,5.82,263,371.1,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_0.75_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",0.75,0.75,NA,NA,NA,NA,NA,NA,326.8,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_1_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",1,1,18.8,7.99,85.8,10.9,5.8,268.2,241.2,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_1.5_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",1.5,1.5,18.8,7.9,84.2,10.9,5.92,264,183.55,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_2_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",2,2,18.8,7.77,83.8,10.9,5.96,267,153.19,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_2.5_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",2.5,2.5,18.8,7.83,84.6,10.9,5.99,272.8,107.83,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_3_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",3,3,15.7,10.36,105.2,10.9,6.1,276.9,71.02,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_3.5_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",3.5,3.5,13.4,11.07,106.2,10.9,6.03,294.1,45.17,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_4_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",4,4,11.3,11.33,103,10.9,5.19,301.1,35.16,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_4.5_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",4.5,4.5,9.8,11.14,98.8,11.1,5.81,307.6,20.64,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_5_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",5,5,8.6,9.66,82.5,11.6,5.5,320.3,NA,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_5.5_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",5.5,5.5,7.7,7.88,66.2,11.9,5.26,327.2,NA,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_6_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",6,6,7,6.62,54.7,12.2,5.15,329.7,NA,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_6.5_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",6.5,6.5,6.6,5.02,40.5,12.4,5.01,332.2,NA,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_7_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",7,7,6.4,4.59,37.5,12.4,4.95,335.2,NA,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_7.5_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",7.5,7.5,6,3.92,31.2,12.6,4.92,335.8,NA,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_8_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",8,8,5.9,3.61,28.4,12.7,4.92,334.2,NA,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_9_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",9,9,5.7,3.27,25.6,12.9,4.89,335.4,NA,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_10_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",10,10,5.6,2.88,22.9,13.1,4.86,335.3,NA,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_11_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",11,11,5.6,2.76,21.8,13.1,4.86,337,NA,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_12_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",12,12,5.5,2.63,20.8,13.2,4.86,334.3,NA,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_13_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",13,13,5.5,2.41,19,16.8,4.95,263,NA,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_14_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",14,14,5.5,2.04,16,17.3,5.05,211,NA,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_15_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",15,15,5.5,1.91,15.1,17.5,5.09,187,NA,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_16_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",16,16,5.5,1.78,14.1,17.9,5.19,150.5,NA,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_17_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",17,17,5.5,1.81,14,18,5.21,145.3,NA,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"CR_DeepHole_20200611_0930_point_18_Limno.Sample.20160505","CR","DeepHole","6/11/2020","6/11/2020 9:30","point",18,18,5.5,1.76,13.8,18,5.24,140.9,NA,"Limno.Sample.20160505","DeckPAR 1091.4 and profile stopped at 2 percent due to abrupt full cloud cover",NA
15,"MO_DeepHole_20200612_0925_point_0_Limno.Sample.20160505","MO","DeepHole","6/12/2020","6/12/2020 9:25","point",0,0,18,6.69,70.8,79.3,7.1,195.3,608.3,"Limno.Sample.20160505","Deck PAR 1087.0 guide says zps at 8m but hit bottom",NA
15,"MO_DeepHole_20200612_0925_point_0.25_Limno.Sample.20160505","MO","DeepHole","6/12/2020","6/12/2020 9:25","point",0.25,0.25,NA,NA,NA,NA,NA,NA,249.7,"Limno.Sample.20160505","Deck PAR 1087.0 guide says zps at 8m but hit bottom",NA
15,"MO_DeepHole_20200612_0925_point_0.5_Limno.Sample.20160505","MO","DeepHole","6/12/2020","6/12/2020 9:25","point",0.5,0.5,17.7,6.64,69.6,79.4,7.28,205.6,130.67,"Limno.Sample.20160505","Deck PAR 1087.0 guide says zps at 8m but hit bottom",NA
15,"MO_DeepHole_20200612_0925_point_0.75_Limno.Sample.20160505","MO","DeepHole","6/12/2020","6/12/2020 9:25","point",0.75,0.75,NA,NA,NA,NA,NA,NA,95.81,"Limno.Sample.20160505","Deck PAR 1087.0 guide says zps at 8m but hit bottom",NA
15,"MO_DeepHole_20200612_0925_point_1_Limno.Sample.20160505","MO","DeepHole","6/12/2020","6/12/2020 9:25","point",1,1,17.6,6.74,70.7,82.3,7.29,215.2,50.88,"Limno.Sample.20160505","Deck PAR 1087.0 guide says zps at 8m but hit bottom",NA
15,"MO_DeepHole_20200612_0925_point_1.5_Limno.Sample.20160505","MO","DeepHole","6/12/2020","6/12/2020 9:25","point",1.5,1.5,17.3,5.94,62.3,83.9,7.26,222.2,12.98,"Limno.Sample.20160505","Deck PAR 1087.0 guide says zps at 8m but hit bottom",NA
15,"MO_DeepHole_20200612_0925_point_2_Limno.Sample.20160505","MO","DeepHole","6/12/2020","6/12/2020 9:25","point",2,2,14.4,6.54,65.4,84.1,7.19,228,5.76,"Limno.Sample.20160505","Deck PAR 1087.0 guide says zps at 8m but hit bottom",NA
15,"MO_DeepHole_20200612_0925_point_2.5_Limno.Sample.20160505","MO","DeepHole","6/12/2020","6/12/2020 9:25","point",2.5,2.5,10,2.48,26.5,87.3,6.7,253.8,NA,"Limno.Sample.20160505","Deck PAR 1087.0 guide says zps at 8m but hit bottom",NA
15,"MO_DeepHole_20200612_0925_point_3_Limno.Sample.20160505","MO","DeepHole","6/12/2020","6/12/2020 9:25","point",3,3,8.6,1.02,8.1,96.2,6.7,248,NA,"Limno.Sample.20160505","Deck PAR 1087.0 guide says zps at 8m but hit bottom",NA
15,"MO_DeepHole_20200612_0925_point_3.5_Limno.Sample.20160505","MO","DeepHole","6/12/2020","6/12/2020 9:25","point",3.5,3.5,7.4,0.72,6,109,6.65,198,NA,"Limno.Sample.20160505","Deck PAR 1087.0 guide says zps at 8m but hit bottom",NA
15,"MO_DeepHole_20200612_0925_point_4_Limno.Sample.20160505","MO","DeepHole","6/12/2020","6/12/2020 9:25","point",4,4,6.5,0.67,5.5,133.6,6.62,134.1,NA,"Limno.Sample.20160505","Deck PAR 1087.0 guide says zps at 8m but hit bottom",NA
15,"MO_DeepHole_20200612_0925_point_4.5_Limno.Sample.20160505","MO","DeepHole","6/12/2020","6/12/2020 9:25","point",4.5,4.5,5.8,0.7,5.4,147.9,6.61,51.6,NA,"Limno.Sample.20160505","Deck PAR 1087.0 guide says zps at 8m but hit bottom",NA
15,"MO_DeepHole_20200612_0925_point_5_Limno.Sample.20160505","MO","DeepHole","6/12/2020","6/12/2020 9:25","point",5,5,5.5,0.65,5.2,159.5,6.68,6.2,NA,"Limno.Sample.20160505","Deck PAR 1087.0 guide says zps at 8m but hit bottom",NA
15,"MO_DeepHole_20200612_0925_point_5.5_Limno.Sample.20160505","MO","DeepHole","6/12/2020","6/12/2020 9:25","point",5.5,5.5,5.3,0.63,4.8,166.3,6.71,-7.6,NA,"Limno.Sample.20160505","Deck PAR 1087.0 guide says zps at 8m but hit bottom",NA
15,"MO_DeepHole_20200612_0925_point_6_Limno.Sample.20160505","MO","DeepHole","6/12/2020","6/12/2020 9:25","point",6,6,5.2,0.64,5,171,6.71,-13.7,NA,"Limno.Sample.20160505","Deck PAR 1087.0 guide says zps at 8m but hit bottom",NA
15,"MO_DeepHole_20200612_0925_point_6.5_Limno.Sample.20160505","MO","DeepHole","6/12/2020","6/12/2020 9:25","point",6.5,6.5,5.1,0.63,4.9,174.6,6.73,-20.2,NA,"Limno.Sample.20160505","Deck PAR 1087.0 guide says zps at 8m but hit bottom",NA
15,"MO_DeepHole_20200612_0925_point_7_Limno.Sample.20160505","MO","DeepHole","6/12/2020","6/12/2020 9:25","point",7,7,5.1,0.62,4.9,178.5,6.74,-24.1,NA,"Limno.Sample.20160505","Deck PAR 1087.0 guide says zps at 8m but hit bottom",NA
17,"BR_DeepHole_20200615_1142_point_0_Limno.Sample.20160505","BR","DeepHole","6/15/2020","6/15/2020 11:42","point",0,0,18.4,9.01,96.1,120.5,7.9,165,231.5,"Limno.Sample.20160505","Deck PAR 443.2 installed new DeepHole buoy old DeepHole buoy a few inches underwater could not find",NA
17,"BR_DeepHole_20200615_1142_point_0.25_Limno.Sample.20160505","BR","DeepHole","6/15/2020","6/15/2020 11:42","point",0.25,0.25,NA,NA,NA,NA,NA,NA,148.44,"Limno.Sample.20160505","Deck PAR 443.2 installed new DeepHole buoy old DeepHole buoy a few inches underwater could not find",NA
17,"BR_DeepHole_20200615_1142_point_0.5_Limno.Sample.20160505","BR","DeepHole","6/15/2020","6/15/2020 11:42","point",0.5,0.5,18.4,9.01,96,120.5,8.05,172.8,65.09,"Limno.Sample.20160505","Deck PAR 443.2 installed new DeepHole buoy old DeepHole buoy a few inches underwater could not find",NA
17,"BR_DeepHole_20200615_1142_point_0.75_Limno.Sample.20160505","BR","DeepHole","6/15/2020","6/15/2020 11:42","point",0.75,0.75,NA,NA,NA,NA,NA,NA,41.7,"Limno.Sample.20160505","Deck PAR 443.2 installed new DeepHole buoy old DeepHole buoy a few inches underwater could not find",NA
17,"BR_DeepHole_20200615_1142_point_1_Limno.Sample.20160505","BR","DeepHole","6/15/2020","6/15/2020 11:42","point",1,1,18.4,8.91,94.4,120.5,7.81,196.9,34,"Limno.Sample.20160505","Deck PAR 443.2 installed new DeepHole buoy old DeepHole buoy a few inches underwater could not find",NA
17,"BR_DeepHole_20200615_1142_point_1.5_Limno.Sample.20160505","BR","DeepHole","6/15/2020","6/15/2020 11:42","point",1.5,1.5,18.4,8.79,94.4,120.6,7.8,205.8,18,"Limno.Sample.20160505","Deck PAR 443.2 installed new DeepHole buoy old DeepHole buoy a few inches underwater could not find",NA
